95564,Forslag til ÆNDRING af GENNEMFØRELSESAFGØRELSE om at bemyndige Italien til at fravige momsdirektivet (opdelt betaling),2023-06-26 14:33:13.200,7
95565,Forslag til ÆNDRING AF GENNEMFØRELSESAFGØRELSE om godkendelse af Maltas genopretnings- og resiliensplan,2023-08-01 14:14:19.700,7
95566,Forslag til ÆNDRING AF GENNEMFØRELSESAFGØRELSE om godkendelse af Frankrigs genopretnings- og resiliensplan,2024-07-05 13:19:52.110,7
95567,Forslag til ÆNDRING AF GENNEMFØRELSESAFGØRELSE om godkendelse af Irlands genopretnings- og resiliensplan,2023-08-01 14:20:15.647,7
95568,Om henvisning til ergoterapeuter.,2023-07-03 08:59:15.333,10
95569,"Om  personer født i 1953, ikke kan få seniorpræmie.",2023-06-29 10:01:13.387,10
95570,Forslag til ÆNDRING AF GENNEMFØRELSESAFGØRELSE om godkendelse af genopretnings- og resiliensplanen for Slovakiet,2023-08-01 14:22:42.283,7
95571,Forslag til AFGØRELSE om EU's holdning til de arbejdsgrupperne til Brexit-aftalen (vedtagelse af forretningsordner),2023-06-27 16:02:25.397,7
95572,Forslag til ÆNDRING af AFGØRELSE om fortsat deltagelse i partnerskabet i Middelhavsområdet (PRIMA) under Horisont Europa,2024-04-19 15:49:13.273,7
95573,RAPPORT FRA KOMMISSIONEN om endelig afregning i betalingssystemer og værdipapirafviklingssystemer,2023-08-08 13:54:06.567,7
95574,Rådsmøde beskæftigelse m.v. 9/10-23,2023-09-27 09:15:10.867,6
95575,Rådsmøde miljø 16/10-23,2023-10-11 14:03:27.290,6
95576,"Rådsmøde transport, tele og energi 17/10-23",2023-10-11 14:05:03.663,6
95577,Rådsmøde økofin 17/10-23,2023-10-11 14:06:14.813,6
95578,Rådsmøde RIA 19-20/10-23,2023-10-11 14:07:31.177,6
95579,Rådsmøde udenrigsanliggender 23/10-23,2023-10-12 16:34:48.640,6
95580,Rådsmøde landbrug og fiskeri 23-24/10-23,2023-10-11 14:11:52.140,6
95581,Rådsmøde almindelige anliggender 24/10-23,2023-10-12 16:35:31.233,6
95582,Det Europæiske Råd 26-27/10-23,2023-06-29 11:25:39.970,6
95583,Rådsmøde almindelige anliggender 15/11-23,2023-11-10 12:38:55.413,6
95584,Rådsmøde økofin 9/11-23,2023-11-30 15:00:23.090,6
95585,RAPPORT FRA KOMMISSIONEN om gennemførelsen af forordningen om den grønne linje på Cypern i 2022,2023-06-29 11:59:16.487,7
95586,Rådsmøde økofin - budget 10/11-23,2023-11-30 15:01:05.017,6
95587,RAPPORT FRA KOMMISSIONEN om støtteprogrammet for strukturreformer 2020 (SRSP),2023-06-29 11:55:29.137,7
95588,RAPPORT FRA KOMMISSIONEN Den første toårsrapport om den globale tilgang til forskning og innovation (FoI),2023-06-29 12:02:43.443,7
95589,RAPPORT FRA KOMMISSIONEN om gennemførelsen af EU-bistand - økonomisk støtte til det tyrkisk-cypriotiske samfund (2022),2023-06-29 12:06:49.813,7
95590,Rådsmøde udenrigsanliggender 13-14/11-23,2023-11-09 14:08:53.767,6
95591,Rådsmøde udenrigsanliggender - udvikling 21/11-23,2023-11-09 14:11:52.107,6
95592,Rådsmøde landbrug og fiskeri 20/11-23,2023-11-14 16:27:51.540,6
95593,Rådsmøde uddannelse m.v. 23-24/11-23,2023-11-09 12:47:53.987,6
95594,Rådsmøde udenrigsanliggender - handel 27/11-23,2023-11-16 11:29:56.750,6
95595,Rådsmøde beskæftigelse 27-28/11-23,2023-11-16 12:48:35.350,6
95596,Rådsmøde almindelige anliggender - samhørighed 30/11-23,2023-11-20 16:20:01.030,6
95597,Rådsmøde RIA 4-5/12-23,2023-11-30 10:15:04.477,6
95598,"Rådsmøde transport, tele og energi 4-5/12-23",2023-11-30 10:13:30.233,6
95599,Rådsmøde konkurrenceevne 7-8/12-23,2023-11-30 10:16:19.137,6
95600,Rådsmøde økofin 8/12-23,2023-11-27 14:23:41.963,6
95601,Rådsmøde udenrigsanliggender 11/12-23,2023-11-30 10:11:35.820,6
95602,Rådsmøde landbrug og fiskeri 10-11/12-23,2023-11-30 09:20:27.647,6
95603,Rådsmøde almindelige anliggender 12/12-23,2023-11-30 09:22:37.620,6
95604,Det Europæiske Råd 14-15/12-23,2023-11-20 13:43:07.300,6
95605,Rådsmøde miljø 18/12-23,2023-12-07 11:12:46.437,6
95606,"Rådsmøde transport, tele og energi - energi 19/12-23",2023-12-07 11:22:45.510,6
95607,Rådsmøde beskæftigelse m.v. - sundhed 30/11-23,2023-11-17 12:57:00.310,6
95608,BERETNING FRA KOMMISSIONEN om opfølgningen på decharge for 2021,2023-08-08 14:37:56.330,7
95609,Forslag til DIREKTIV om betalingstjenester (PSD3),2024-11-25 14:25:25.163,7
95610,"RAPPORT FRA KOMMISSIONEN RAPPORT om revision af direktivet om betalingstjenester ",2023-09-07 10:26:46.037,7
95611,Forslag til FORORDNING om eurosedlers og -mønters status som lovligt betalingsmiddel,2024-02-08 14:56:27.537,7
95612,MEDDELELSE FRA KOMMISSIONEN KONSOLIDERET ÅRSREGNSKAB FOR EU 2022,2023-09-08 16:34:05.780,7
95613,Forslag til FORORDNING om betalingstjenester (PSR),2024-03-04 10:29:41.347,7
95614,Forslag til forordning om indførelse af den digitale euro,2024-06-27 11:20:44.867,7
95615,Forslag til FORORDNING om digitale eurotjenester udbudt af betalingstjenesteudbydere i ikke-eurolande,2024-02-08 14:56:54.083,7
95616,MEDDELELSE FRA KOMMISSIONEN OM UDVIKLINGSFONDEN 2022,2023-09-07 15:55:28.603,7
95617,FÆLLES MEDDELELSE Nye perspektiver på sammenhængen mellem klima og sikkerhed,2023-09-18 14:07:15.670,7
95618,"Forslag til forordning om et finansielt rammeværk for datadeling (""Open Finance"")",2023-11-27 09:30:51.557,7
95619,Om obligatoriske sprogvurderinger.,2023-07-05 09:14:59.597,10
95620,Forslag til FORORDNING om fiskeriet i det nordøstlige Atlanterhav (samling af NEAFC-foranstaltninger i én forordning),2024-10-10 15:07:51.693,7
95621,RAPPORT FRA KOMMISSIONEN TIL RÅDET om første søjle (multinational beskatning - BEPS),2023-09-21 15:29:43.527,7
95622,RAPPORT FRA KOMMISSIONEN Euroens indførelse i Kroatien,2023-06-30 12:30:25.413,7
95623,Forslag til AFGØRELSE om undertegnelse af aftalen ind om FN's havretskonvention om havets biologiske mangfoldighed,2023-08-08 15:31:27.323,7
95624,Forslag til AFGØRELSE om undertegnelse af FN's konvention om de internationale virkninger af salg af skibe ved tvangsauktion,2024-04-23 15:36:23.563,7
95625,Forslag til ÆNDRINGSBUDGET NR. 3 BUDGETTET for 2023 Ajourføring af indtægter (egne indtægter) og andre tekniske tilpasninger (forsvarsindustrien og mikrochips),2023-08-28 09:14:16.203,7
95626,Forslag til ÆNDRING af FORORDNING om generelle toldpræferencer (GSP),2023-08-02 13:28:24.440,7
95627,"Forslag til FORORDNING om supplerende procedureregler til håndhævelse af databeskyttelsesforordningen ",2024-03-25 10:46:49.450,7
95628,"Om at sikre, at ældre og syge borgere i Ballerup Kommune og andre lignende kommuner får den nødvendige pleje og omsorg.",2023-07-10 14:57:02.930,10
95629,"Om at sikre, at der etableres bedre kommunikation og samarbejde mellem hjemmeplejen, plejecentrene og hospitalerne.",2023-07-10 14:58:07.833,10
95630,Om prisstigninger i energisektoren.,2023-07-10 12:23:44.613,10
95631,Om prisstigninger i energisektoren.,2023-07-12 11:27:14.097,10
95632,Om prisstigninger i energisektoren.,2023-07-10 12:25:44.027,10
95633,Forslag til AFGØRELSE om undertegnelse af interimsaftalen om handel mellem EU og Chile,2024-02-23 10:24:25.597,7
95634,Forslag til AFGØRELSE om indgåelse af interimsaftalen om handel mellem EU og Chile,2025-01-02 15:16:01.563,7
95635,Forslag til AFGØRELSE om indgåelse af den avancerede rammeaftale mellem EU og Chile,2024-02-23 10:21:34.627,7
95636,Forslag til AFGØRELSE om undertegnelse og midlertidig anvendelse af den avancerede rammeaftale mellem EU og Chile,2024-08-07 10:56:13.490,7
95637,Om dagpengesatsen til studerende på en erhvervsuddannelse.,2023-08-04 12:50:02.520,10
95638,Om at politiet udnytter sporingsteknologi.,2023-09-04 12:10:07.387,10
95639,Om politiets indsats for at bekæmpe tyveri af telefoner,2023-09-04 12:11:03.403,10
95640,"Forslag til ÆNDRING af affaldsrammedirektivet ",2024-12-23 13:06:14.087,7
95641,"Forslag til DIREKTIV om jordbundsovervågning ",2024-01-30 08:52:14.083,7
95642,"MEDDELELSE FRA KOMMISSIONEN om borgerinitiativet ""(Stop finning — stop handelen)",2023-08-14 15:56:58.700,7
95643,MEDDELELSE FRA KOMMISSIONEN Modstandsdygtig og bæredygtig udnyttelse af EU’s naturressourcer,2023-08-04 15:39:48.207,7
95644,MEDDELELSE FRA KOMMISSIONEN Strategisk fremsynsrapport for 2023 - Bæredygtighed i den åbne strategiske autonomi,2023-09-22 14:58:52.100,7
95645,Forslag til AFGØRELSE om indgåelse af en protokol til Euro-Middelhavs-aftalen mellem EU og Egypten (forskningsprogrammer),2023-08-04 14:59:01.667,7
95646,Forslag til AFGØRELSE om undertegnelse og midlertidig anvendelse af en protokol til Euro-Middelhavs-aftalen mellem EU og Egypten (forskningsprogrammer),2024-04-23 15:41:01.643,7
95647,"Forslag til FORORDNING om planter frembragt ved nye genomteknikker ",2023-10-13 11:43:53.913,7
95648,"Forslag til FORORDNING om planteformeringsmateriale ",2023-12-14 14:58:23.343,7
95649,Forslag til FORORDNING om forstligt formeringsmateriale,2024-02-08 13:15:26.833,7
95650,"Meddelelse fra Kommissionen: Rapport om retsstatssituationen 2023 ",2024-02-23 09:51:50.697,7
95651,Om at kommuner nægter borgere med et handicap en handicapvenlig bolig.,2023-07-18 10:42:05.250,10
95652,Forslag til AFGØRELSE om undertegnelse og midlertidig anvendelse af aftalen mellem EU og Albanien om grænse- og kystbevogtning,2023-08-04 14:50:55.757,7
95653,Forslag til AFGØRELSE om indgåelse af aftalen mellem EU og Albanien om grænse- og kystbevogtning,2024-04-19 15:47:32.427,7
95654,Forslag til afgørelse om EU's holdning i Associeringsrådet til associeringsaftalen mellem EU og Ukraine (øget markedsadgang),2023-08-04 14:45:50.563,7
95655,Henstilling på AFGØRELSE om at deltage i forhandlingerne om en Europarådskonvention om miljøbeskyttelse,2023-08-04 14:43:08.207,7
95656,Henstilling til AFGØRELSE om EURATOM's udtræden af energichartertraktaten,2024-06-13 14:00:05.523,7
95657,Forslag til AFGØRELSE om EU's udtræden af energichartertraktaten,2024-06-06 14:10:46.457,7
95658,Beretning  fra KOMMISSIONEN om direktivet om svig og forfalskning ved andre betalingsmidler end kontanter,2023-08-04 12:47:58.583,7
95659,Forslag til ÆNDRING af FORORDNING om statistikker,2024-12-11 16:11:44.287,7
95660,Forslag til afgørelse om undertegnelse af aftalen mellem EU og Schweiz om supplerende regler om grænseforvaltning og visumpolitik,2023-08-04 11:43:39.583,7
95661,Forslag til afgørelse om indgåelse af aftalen mellem EU og Schweiz om supplerende regler om grænseforvaltning og visumpolitik,2024-05-29 15:45:20.107,7
95662,Forslag til afgørelse om undertegnelse af aftalen mellem EU og Norge om supplerende regler om grænseforvaltning og visumpolitik,2023-08-04 12:09:53.087,7
95663,Forslag til afgørelse om indgåelse af aftalen mellem EU og Norge om supplerende regler om grænseforvaltning og visumpolitik,2024-06-06 14:05:21.713,7
95664,Forslag til AFGØRELSE om EU's holdning i Fiskerikommissionen for det Vestlige og Centrale Stillehav (WCPFC),2023-08-04 11:14:39.200,7
95665,Forslag til AFGØRELSE om EU's holdning i Den Internationale Kommission for Bevarelse af Tunfiskebestanden i Atlanterhavet (ICCAT),2023-08-04 11:17:17.617,7
95666,"Forslag til AFGØRELSE om EU's holdning i Komitéen for Fiskeriet i det Østlige Centrale Atlanterhav (CECAF) ",2023-08-04 11:11:58.247,7
95667,Forslag til AFGØRELSE om EU's holdning i Organisationen til Bevarelse af Laksebestanden i Nordatlanten (NASCO),2023-08-02 14:54:54.950,7
95668,RAPPORT FRA KOMMISSIONEN om makrofinansiel bistand til tredjelande i 2022,2023-08-04 11:09:59.817,7
95669,"Forslag til AFGØRELSE om EU's holdning i Tunkommissionen for Det Indiske Ocean (""IOTC-aftalen"")",2023-08-04 11:07:50.887,7
95670,"Forslag til AFGØRELSE om EU's holdning i Den Almindelige Kommission for Fiskeri i Middelhavet (""GFCM-aftalen"")",2024-04-23 15:32:32.407,7
95671,Forslag til AFGØRELSE om EU's holdning i Kommissionen for Bevarelse af de Marine Levende Ressourcer i Antarktis (CCAMLR),2023-08-04 11:01:28.947,7
95672,"Forslag til AFGØRELSE om EU's holdning på møderne mellem parterne i aftalen om forebyggelse af ureguleret fiskeri i det centrale Nordlige Ishav ",2023-08-03 15:57:07.263,7
95673,Forslag til AFGØRELSE om EU's holdning i Organisationen for Fiskeriet i det Nordvestlige Atlanterhav (NAFO),2023-08-03 15:54:40.417,7
95674,"Forslag til AFGØRELSE om EU's holdning i Den Regionale Fiskeriforvaltningsorganisation for det Sydlige Stillehav,  (SPRFMO)",2023-08-03 15:52:41.647,7
95675,Forslag til AFGØRELSE om EU's holdning til fiskeriaftalen for det sydlige Indiske Ocean (SIOFA),2023-08-03 15:50:38.570,7
95676,"Forslag til AFGØRELSE om EU's holdning i Det Internationale Olivenråd (IOC) om Bosnien-Hercegovinas tiltrædelse ",2023-08-07 11:15:59.067,7
95677,Forslag til AFGØRELSE om EU's holdning i Organisationen for Fiskeriet i det Sydøstlige Atlanterhav (SEAFO),2023-08-03 15:41:22.767,7
95678,Forslag til afgørelse om EU's holdning i Den Interamerikanske Kommission for Tropisk Tunfisk (IATTC),2024-04-23 15:26:37.603,7
95679,MEDDELELSE FRA KOMMISSIONEN - handlingsplan for bekæmpelse af svig - revision 2023,2023-08-03 15:36:37.180,7
95680,Forslag til AFGØRELSE om EU's holdning i Den Udvidede Kommission for Konventionen om Bevarelse af Sydlig Tun (CCSBT-konventionen),2024-04-23 15:33:30.243,7
95681,Forslag til AFGØRELSE om EU's holdning i konventionen om bevarelse og forvaltning af sejbestandene i Beringshavet,2023-08-03 15:30:55.587,7
95682,Om det skal være lovligt eller ulovligt at brænde forskellige hellige skrifter.,2023-08-17 09:06:28.543,10
95683,Om at det skal være ulovligt at brænde en koran og dermed stække ytringsfriheden.,2023-08-17 09:08:22.243,10
95684,"Om at begrænse ytringsfriheden, så man f.eks. ikke må afbrænde hellige skrifter.",2023-08-17 09:10:06.787,10
95685,Forslag til AFGØRELSE om EU's holdning i Kommissionen for Fiskeriet i det Vestlige Centrale Atlanterhav (WECAFC),2024-04-23 15:25:35.247,7
95686,Forslag til AFGØRELSE om EU's holdning i Kommissionen for Fiskeriet i Det Nordøstlige Atlanterhav (NEAFC),2023-08-08 15:27:03.373,7
95687,MEDDELELSE FRA KOMMISSIONEN EU-initiativ om Web 4.0 og virtuelle verdener,2023-09-22 15:40:20.777,7
95688,Forslag til ændring af direktiv om de største tilladte  dimensioner for lastbiler,2023-11-16 13:52:48.540,7
95689,MEDDELELSE FRA KOMMISSIONEN Grønnere godstransport,2023-11-06 12:48:12.343,7
95690,Forslag til forordning om jernbaneinfrastruktur,2024-04-04 14:06:19.027,7
95691,"FORSLAG TIL ÆNDRING af DIREKTIV om minimumsstandarder for ofre for kriminalitet  ",2023-11-27 15:34:52.747,7
95692,"KOMMISSIONENS GENNEMFØRELSESAFGØRELSE om borgerinitiativet ""Beskatning af store formuer for at finansiere den grønne og sociale omstilling""",2023-08-03 14:43:20.163,7
95693,Forslag til FORORDNING om drivhusgasemissioner fra transport,2023-12-13 14:40:20.147,7
95694,Om indsatsen for at beskytte og overvåge den danske energiinfrastruktur.,2023-07-20 09:47:59.623,10
95695,Om indsatsen for at beskytte og overvåge den danske energiinfrastruktur.,2023-07-20 13:07:35.567,10
95696,Om indsatsen for at beskytte og overvåge den danske energiinfrastruktur.,2023-07-20 10:00:10.720,10
95697,Om indsatsen for at beskytte og overvåge den danske energiinfrastruktur.,2023-07-20 09:58:24.150,10
95698,Om indsatsen for at beskytte og overvåge den danske energiinfrastruktur.,2023-07-20 09:52:40.047,10
95699,"Forslag til forordning om design og håndtering af udrangerede køretøjer ",2024-12-17 12:23:56.353,7
95700,"Forslag til HENSTILLING om en ramme for forsknings-, innovations- og iværksættertalenter",2023-09-26 14:47:46.253,7
95701,Forslag til AFGØRELSE om indgåelse af den frivillige partnerskabsaftale mellem EU og Elfenbenskysten om god forvaltningspraksis og handel med træ (FLEGT),2024-05-30 11:05:42.540,7
95702,Forslag til afgørelse om undertegnelse af den frivillige partnerskabsaftale mellem EU og Elfenbenskysten om god forvaltningspraksis og handel med træ (FLEGT),2024-05-30 11:04:45.597,7
95703,Forslag til afgørelse om indgåelse af aftalen mellem EU og Island om supplerende regler om grænseforvaltning og visumpolitik,2024-06-06 14:06:22.127,7
95704,Forslag til afgørelse om undertegnelse af aftalen mellem EU og Island om supplerende regler om grænseforvaltning og visumpolitik,2023-08-02 14:58:28.080,7
95705,Om velfærd for akvatiske dyr.,2023-08-29 16:58:51.937,10
95706,Forslag til ÆNDRING af FORORDNING om kviksølv til tandfyldningsamalgam m.m.,2024-07-10 10:32:16.247,7
95707,BERETNING FRA KOMMISSIONEN TILSYN MED ANVENDELSEN AF EU-RETTEN i 2022,2023-08-23 13:25:21.273,7
95708,RAPPORT FRA KOMMISSIONEN om delegationen af beføjelser til forordninger om civil luftfart,2023-08-02 16:13:37.030,7
95709,RAPPORT FRA KOMMISSIONEN om anvendelsen af forordningen om benchmarks fra tredjelande ved finansielle instrumenter,2023-08-02 16:10:55.740,7
95710,RAPPORT FRA KOMMISSIONEN om de delegerede retsakter til forordningen om eksport og import af farlige kemikalier,2023-08-02 16:17:52.680,7
95711,RAPPORT FRA KOMMISSIONEN EVALUERING af henstillingen om opkvalificeringsforløb,2023-08-02 16:15:28.557,7
95712,Forslag til AFGØRELSE om EU's holdning i WTO's Udvalg for Offentlige Udbud (Procedure ved valg af formand),2023-08-02 16:08:29.337,7
95713,MEDDELELSE FRA KOMMISSIONEN EU-missioner efter to år (Horisont Europa),2023-08-14 15:21:47.973,7
95714,RAPPORT FRA KOMMISSIONEN forordningen om pengemarkedsforeninger fungerer,2023-08-24 16:34:24.980,7
95715,Forslag til AFGØRELSE om EU's holdning i Verdenstoldorganisationen (WCO) til udtalelser m.m. til HS-konventionen,2023-08-02 15:43:01.590,7
95716,RAPPORT FRA KOMMISSIONEN om budgettildelingskriterierne ved EU's skoleordning (skolemælk m.m.),2023-08-02 15:36:43.057,7
95717,"MEDDELELSE FRA KOMMISSIONEN om borgerinitiativet  ""Bevar dyremishandlingsfri kosmetik — kæmp for et Europa uden dyreforsøg""",2023-08-11 11:29:54.793,7
95718,MEDDELELSE FRA KOMMISSIONEN Liechtensteins sektortilpasninger,2023-08-02 15:31:29.887,7
95719,RAPPORT FRA KOMMISSIONEN - 34. årsrapport om  bekæmpelse af svig – 2022,2023-09-13 09:55:15.607,7
95720,Forslag til FORORDNING om arbejdsmarkedsstatistikker om virksomheder,2025-03-25 12:50:28.797,7
95721,"RAPPORT FRA KOMMISSIONEN om låntagnings-, gældsforvaltnings- og de dermed forbundne långivningstransaktioner - 1. halvår 2023",2023-08-08 13:50:50.797,7
95722,RAPPORT FRA KOMMISSIONEN om direktivet 2014/23/EU om tildeling af koncessionskontrakter (offentlige udbud og art. 12),2023-08-02 15:06:08.100,7
95723,Forslag til ÆNDRING af GENNEMFØRELSESAFGØRELSE om at bemyndige Danmark til at fravige momsdirektivet (privat brug af lette varebiler),2023-08-02 15:01:35.127,7
95724,"Forslag til FORORDNING om sikkerhedskrav til legetøj ",2023-11-22 11:41:33.863,7
95725,Forslag til ÆNDRING af GENNEMFØRELSESAFGØRELSE om godkendelse af Italiens genopretnings- og resiliensplan,2023-08-22 12:59:21.063,7
95726,RAPPORT FRA KOMMISSIONEN om Pericles IV-programmet om på beskyttelse af euroen mod falskmøntneri i 2022,2023-08-02 12:09:05.177,7
95727,"RAPPORT FRA KOMMISSIONEN om bistand til de  oversøiske lande og territorier, herunder Grønland i 2022",2023-08-02 12:12:47.050,7
95728,Om Gudenåcentralens drift og opretholdelse af Tange Sø.,2023-08-15 13:23:26.530,10
95729,Om Tange Sø.,2023-08-16 09:37:06.987,10
95732,Om ytring.,2023-08-15 13:27:27.077,10
95733,Om ungeinddragende initiativer.,2023-08-10 08:28:04.650,10
95734,Om den iranske kunstner og systemkritiker Firoozeh Bazrafkan.,2023-08-15 13:26:09.933,10
95739,"Om, at Det Teologiske Fakultet deltager i projekter, der gennem kritisk revision af historien skal medvirke til udvikling af lærebøger og lærermanualer til Det Palæstinensiske Selvstyres skolesystem.",2023-08-18 08:45:25.273,10
95740,"Om, at TV 2 altid sender deres Go’ programmer fra hovedstaden.",2023-08-16 09:21:50.250,10
95741,Om at gentænke asylpolitikken.,2023-08-21 15:36:11.653,10
95742,Om at et af Skandinaviens største ægpakkerier i juli 2022 har udfaset buræg i Sverige.,2023-08-14 12:26:21.423,10
95743,Om en overvejelse omkring forkortelse af udfasningsperioden for burægsproduktion i Danmark.,2023-08-14 12:27:28.870,10
95744,Om det er rimeligt med en lang udfasningsperiode for burægsproduktion i Danmark på 12 år.,2023-08-14 12:28:38.150,10
95745,Om at Norge vil sende daglige millionbøder til Meta.,2023-08-18 14:55:21.887,10
95746,Om at Meta bryder reglerne for overvågning af dets brugere.,2023-08-18 14:56:14.867,10
95747,Om råstofloven.,2023-08-21 12:46:49.257,10
95748,"RAPPORT FRA KOMMISSIONEN om de delegerede retsakter til forordningen om topdomænet .eu ",2024-12-19 13:30:25.977,7
95749,"CONSULTATION DOCUMENT Second-phase consultation of social partners under Article 154 TFEU on a possible revision of the European Works Council Directive ",2023-08-11 14:55:06.487,7
95750,RAPPORT FRA KOMMISSIONEN om aktiviteterne i  Globaliseringsfonden for Afskedigede Arbejdstagere i 2021 og 2022,2023-08-14 13:44:04.747,7
95751,Om mindreårige børn er klar til at foretage skelsættende beslutninger vedrørende deres identitet.,2023-08-22 10:37:13.770,10
95752,RAPPORT FRA KOMMISSIONEN om anvendelsen af forordningen om et konsortium for forskningsinfrastruktur (ERIC),2024-12-19 13:31:09.923,7
95753,Forslag til AFGØRELSE om EU's holdning i Det Blandede Udvalg til aftalen mellem EU og Island om beskyttelse af geografiske betegnelser for fødevarer m.m.,2023-08-14 13:47:06.780,7
95754,Forslag til AFGØRELSE om EU's holdning på det 14. møde  til konventionen om vilde dyr,2024-12-19 13:31:40.047,7
95756,Om EU’s reduktionskrav gennem kvotekøb.,2023-08-24 08:29:40.967,10
95757,Om de stigende udfordringer for hjemløsebladet Hus Forbi.,2023-08-24 14:28:43.003,10
95758,Om at genskabe livet i Vejle Fjord.,2023-08-25 09:39:32.880,10
95759,"Aktstykke om FN’s Børnefonds vand, sanitet og hygiejne (WASH)-program i Etiopien",2023-08-24 14:52:08.467,8
95760,Om ytring.,2023-08-24 15:09:35.447,10
95761,Om udsætning af gråænder.,2023-08-28 08:39:15.850,10
95762,Om at forlænge det midlertidige tilskud til gymnasier i udkantsområder.,2023-08-25 09:38:39.727,10
95763,Om at forlænge det midlertidige tilskud til gymnasier i udkantsområder.,2023-08-25 09:37:35.213,10
95764,KOMMISSIONENS GENNEMFØRELSESAFGØRELSE om registreringen af borgerinitiativet om Bevarelse og udvikling af ukrainsk kultur m.m. i EU,2023-08-22 10:56:49.613,7
95765,RAPPORT FRA KOMMISSIONEN om de delegerede retsakter til Tobaksdirektivet,2023-08-18 10:00:50.493,7
95766,Om at TV2 støtter Copenhagen Pride Parade 2023 økonomisk.,2023-08-28 11:07:10.730,10
95767,Om at nedlægge tunnelelementfabrikken i Rødby Havn efter endt brug i forbindelse med Femern-forbindelsen.,2023-08-21 13:52:21.647,10
95768,Tidligere fortroligt aktstykke T af 2. april 2020 om nyt ind- og udrejsesystem (EES) og nyt system for indrejsetilladelser (ETIAS),2023-08-18 11:54:16.100,8
95769,Tidligere fortroligt aktstykke U af 2. april 2020 om en løsning til indberetning i Schengeninformationssystemet (SIS),2023-09-15 14:41:49.053,8
95771,Om udvidelse af Kalundborgmotorvejen.,2023-08-28 08:37:11.443,10
95772,"Aktstykke om to forberedende EUMETSAT-programmer ",2023-08-31 16:31:58.450,8
95773,FÆLLES RAPPORT om Hongkong for 2022,2023-08-21 10:39:37.627,7
95774,FÆLLES RAPPORT om Macao for 2022,2023-08-21 10:40:58.787,7
95775,Om Syddjurs skal spare på skolerne.,2023-09-01 08:59:26.613,10
95777,Aktstykke om digital inklusion,2023-08-31 16:35:19.550,8
95778,Aktstykke om udmøntning af kræftmidler i 2023 til styrelserne,2023-08-31 16:43:07.017,8
95779,Forslag til AFGØRELSE om anvendelse af Solidaritetsfonden (naturkatastrofer i Rumænien og Italien i 2022 og jordskælv i Tyrkiet i 2023),2023-08-23 13:03:47.290,7
95780,Aktstykke om udmøntning af medieaftalen 2023,2023-08-31 16:47:10.707,8
95781,Om øremærket barsel.,2023-08-28 08:38:14.770,10
95782,Om med digital post til blinde.,2023-09-04 10:30:19.077,10
95783,Om Danmarks klimamål.,2023-09-01 09:35:28.513,10
95784,Om  havvindmølleparker og energiøer.,2023-08-30 09:37:55.210,10
95785,Om  havvindmølleparker og energiøer.,2023-08-30 09:38:57.637,10
95786,Om  havvindmølleparker og energiøer.,2023-08-30 09:40:03.593,10
95787,Om  havvindmølleparker og energiøer.,2023-09-25 09:19:20.253,10
95788,Om sagsakter hos børn der er blevet adoptereret.,2023-08-31 13:40:48.833,10
95789,Om Robusthedskommissionen.,2023-09-01 11:28:17.160,10
95790,Om afskedigelser i Familieretshuset.,2023-09-01 14:29:26.020,10
95791,"Tidligere fortroligt aktstykke AQ af 18. august 2023 om bevillingsmæssig hjemmel til transport ",2023-08-24 15:55:36.320,8
95792,"Om finanslov for finansåret 2024. ",2023-10-03 08:46:02.483,3
95793,"Om fastsættelse af udgiftslofter for stat, kommuner og regioner for finansåret 2024-2026.",2023-10-03 08:46:02.967,3
95794,"Om fastsættelse af udgiftslofter for stat, kommuner og regioner for finansåret 2027.",2023-10-03 08:46:02.797,3
95795,Om Familieretshusets varslede afskedigelse af 100 medarbejdere som følge af den faldende finanslovsbevilling.,2023-09-01 14:30:02.277,10
95796,"Om artiklen »Mange oplevede had under priden, men politiet efterforsker kun otte sager« bragt på poltiken.dk den 24. august 2023.",2023-08-31 13:39:40.823,10
95797,Forslag til ÆNDRING af FORORDNING om fiskeri af visse fiskebestande i 2023 og 2024 (bl.a. ansjos ved Azorerne),2023-08-28 09:00:35.193,7
95798,Forslag til FORORDNING om fiskeri i Østersøen i 2024,2023-10-04 16:38:54.587,7
95800,Om forbud mod utilbørlig behandling af genstande med væsentlig religiøs betydning for et trossamfund.,2023-10-03 08:44:06.187,3
95801,Om kinesiske universitetsstuderende.,2023-09-04 12:08:43.387,10
95802,Om afskedigelse af 100 medarbejdere i Familieretshuset.,2023-09-05 12:51:06.387,10
95803,Aktstykke om Civilsamfund i Udviklings (CISU) Climate Change Adaptation Modality (CCAM),2023-09-06 14:46:08.757,8
95804,Om  artiklen »Kundernes indlånsrente holdes nede trods bankers svulmende overskud« bragt i Berlingske den 25. august 2023.,2023-09-07 08:47:22.767,10
95805,"Om artiklen »Staten straffer kommuner, der får handicappede og førtidspensionister i arbejde« bragt den 23. august 2023 i NB Økonomi.",2023-09-06 10:08:47.063,10
95806,"om, at kommuner straffes økonomisk ved at gøre en indsats for at få førtidspensionister, handicappede og borgere med funktionsnedsættelse ud på arbejdsmarkedet.",2023-09-06 10:07:53.480,10
95807,Om et øget CO2-fortrængningskrav i 2025.,2023-08-29 12:54:26.907,10
95808,Tidligere fortroligt aktstykke AK af 22. juni 2023 om anskaffelsen af nye patruljeskibe,2023-08-29 14:51:01.090,8
