9241,"Forslaget blev forkastet. For stemte 4 (DF), imod stemte 104 (S, V, M, SF, DD, LA, KF, EL, RV og ALT), hverken for eller imod stemte 0.",0,NULL,13324,4,245570,2023-05-30 14:39:09.597
9242,"Forslaget blev forkastet. For stemte 19 (DD, KF og DF), imod stemte 89 (S, V, M, SF, LA, EL, RV og ALT), hverken for eller imod stemte 0.",0,NULL,13324,4,245570,2023-05-30 14:39:27.780
9243,"Forslaget blev forkastet. For stemte 4 (DF), imod stemte 103 (S, V, M, SF, DD, LA, KF, EL, RV og ALT), hverken for eller imod stemte 0.",0,NULL,13324,4,245570,2023-05-30 14:39:48.800
9244,"Forslaget blev forkastet. For stemte 4 (DF), imod stemte 104 (S, V, M, SF, DD, LA, KF, EL, RV og ALT), hverken for eller imod stemte 0.",0,NULL,13324,4,245570,2023-05-30 14:40:06.987
9245,"Forslaget blev forkastet. For stemte 4 (DF), imod stemte 104 (S, V, M, SF, DD, LA, KF, EL, RV og ALT), hverken for eller imod stemte 0.",0,NULL,13324,4,245570,2023-05-30 14:40:25.230
9246,"Forslaget blev forkastet. For stemte 4 (DF), imod stemte 104 (S, V, M, SF, DD, LA, KF, EL, RV og ALT), hverken for eller imod stemte 0.",0,NULL,13324,4,245570,2023-05-30 14:40:39.663
9247,"Forslaget blev forkastet. For stemte 4 (DF), imod stemte 104 (S, V, M, SF, DD, LA, KF, EL, RV og ALT), hverken for eller imod stemte 0.",0,NULL,13324,4,245570,2023-05-30 14:40:59.587
9248,"Forslaget blev forkastet. For stemte 4 (DF), imod stemte 104 (S, V, M, SF, DD, LA, KF, EL, RV og ALT), hverken for eller imod stemte 0.",0,NULL,13324,4,245570,2023-05-30 14:41:19.490
9249,"Forslaget blev forkastet. For stemte 4 (DF), imod stemte 104 (S, V, M, SF, DD, LA, KF, EL, RV og ALT), hverken for eller imod stemte 0.",0,NULL,13324,4,245570,2023-05-30 14:41:38.630
9250,"Forslaget blev forkastet. For stemte 4 (DF), imod stemte 103 (S, V, M, SF, DD, LA, KF, EL, RV og ALT), hverken for eller imod stemte 0.",0,NULL,13324,4,245570,2023-05-30 14:41:56.960
9251,"Forslaget blev forkastet. For stemte 28 (SF, DD, KF og ALT), imod stemte 76 (S, V, M, LA, EL og RV), hverken for eller imod stemte 4 (DF).",0,NULL,13324,4,245583,2023-05-30 14:42:49.477
9252,"Forslaget blev forkastet. For stemte 10 (LA), imod stemte 93 (S, V, M, SF, DD, KF, EL, RV og ALT), hverken for eller imod stemte 4 (DF).",0,NULL,13324,4,244414,2023-05-30 14:44:00.183
9253,"Forslaget blev forkastet. For stemte 27 (SF, DD, EL og RV), imod stemte 77 (S, V, M, LA, KF og ALT), hverken for eller imod stemte 4 (DF).",0,NULL,13324,4,244414,2023-05-30 14:44:24.993
9254,"Forslaget blev forkastet. For stemte 14 (KF, DF og ALT), imod stemte 94 (S, V, M, SF, DD, LA, EL og RV), hverken for eller imod stemte 0.",0,NULL,13324,4,244414,2023-05-30 14:44:56.887
9255,"Forslaget blev forkastet. For stemte 10 (KF og DF), imod stemte 98 (S, V, M, SF, DD, LA, EL, RV og ALT), hverken for eller imod stemte 0.",0,NULL,13324,4,244414,2023-05-30 14:45:28.457
9256,"Forslaget blev forkastet. For stemte 51 (SF, DD, LA, KF, EL, RV, DF og ALT), imod stemte 57 (S, V og M), hverken for eller imod stemte 0.",0,NULL,13324,4,244782,2023-05-30 14:47:06.703
9257,"Forslaget blev vedtaget. For stemte 63 (S, V, M og SP), imod stemte 52 (SF, DD, LA, KF, EL, RV, DF, ALT og NB), hverken for eller imod stemte 0.",1,,13325,3,246562,2023-06-01 10:00:04.873
9258,"Forslaget blev vedtaget. For stemte 111 (S, V, M, SF, DD, LA, KF, EL, RV, DF, ALT, NB og SP), imod stemte 0, hverken for eller imod stemte 0.",1,NULL,13326,1,245155,2023-06-01 10:07:26.857
9259,"Forslaget blev vedtaget. For stemte 110 (S, V, M, SF, DD, LA, KF, EL, RV, DF, ALT, NB og SP), imod stemte 0, hverken for eller imod stemte 0.",1,NULL,13326,1,244888,2023-06-01 10:07:28.503
9260,"Forslaget blev vedtaget. For stemte 101 (S, V, M, SF, DD, KF, EL, RV, DF, ALT, NB og SP), imod stemte 9 (LA), hverken for eller imod stemte 0.",1,NULL,13326,1,245611,2023-06-01 10:07:30.243
9261,"Forslaget blev vedtaget. For stemte 106 (S, V, M, SF, DD, LA, KF, EL, RV, DF, NB og SP), imod stemte 4 (ALT), hverken for eller imod stemte 0.",1,NULL,13326,1,244836,2023-06-01 10:07:31.983
9262,"Forslaget blev vedtaget. For stemte 76 (S, V, M, SF, EL, RV, ALT og SP), imod stemte 29 (DD, LA, KF, DF og NB), hverken for eller imod stemte 0.",1,NULL,13326,1,244810,2023-06-01 11:57:42.307
9263,"Forslaget blev vedtaget. For stemte 102 (S, V, M, SF, DD, LA, EL, RV, DF, ALT og SP), imod stemte 0, hverken for eller imod stemte 7 (KF, NB).",1,NULL,13326,1,244797,2023-06-01 11:58:24.340
9264,"Forslaget blev vedtaget. For stemte 99 (S, V, M, SF, DD, KF, EL, RV, DF, ALT og SP), imod stemte 1 (NB), hverken for eller imod stemte 9 (LA).",1,NULL,13326,1,244416,2023-06-01 11:59:00.957
9265,"Forslaget blev vedtaget. For stemte 108 (S, V, M, SF, DD, LA, KF, EL, RV, DF, ALT, NB og SP), imod stemte 0, hverken for eller imod stemte 0.",1,NULL,13326,1,244745,2023-06-01 11:59:43.747
9266,"Forslaget blev vedtaget. For stemte 109 (S, V, M, SF, DD, LA, KF, EL, RV, DF, ALT, NB og SP), imod stemte 0, hverken for eller imod stemte 0.",1,NULL,13326,1,244784,2023-06-01 12:00:21.873
9267,"Forslaget blev vedtaget. For stemte 90 (S, V, M, SF, DD, EL, RV, ALT og SP), imod stemte 20 (LA, KF, DF og NB), hverken for eller imod stemte 0.",1,NULL,13326,1,244823,2023-06-01 12:00:58.767
9268,"Forslaget blev vedtaget. For stemte 110 (S, V, M, SF, DD, LA, KF, EL, RV, DF, ALT, NB og SP), imod stemte 0, hverken for eller imod stemte 0.",1,NULL,13326,1,244862,2023-06-01 12:01:40.093
9269,"Forslaget blev vedtaget. For stemte 105 (S, V, M, SF, DD, LA, KF, EL, RV, ALT, NB og SP), imod stemte 4 (DF), hverken for eller imod stemte 0.",1,NULL,13326,1,245838,2023-06-01 12:02:18.343
9270,"Forslaget blev vedtaget. For stemte 101 (S, V, M, SF, DD, KF, EL, RV, DF, ALT, NB og SP), imod stemte 9 (LA), hverken for eller imod stemte 0.",1,NULL,13326,1,245663,2023-06-01 12:02:56.507
9271,"Forslaget blev vedtaget. For stemte 106 (S, V, M, SF, DD, LA, KF, Jette Gottlieb (EL), RV, DF, ALT, NB og SP), imod stemte 0, hverken for eller imod stemte 4 (EL).",1,Ved en fejl stemte Jette Gottlieb (EL) for forslaget.,13326,1,245650,2023-06-01 15:59:41.803
9272,"Forslaget blev vedtaget. For stemte 96 (S, V, M, SF, DD, KF, EL, RV, ALT og SP), imod stemte 14 (LA, DF og NB), hverken for eller imod stemte 0.",1,NULL,13326,1,245598,2023-06-01 12:04:13.723
9273,"Forslaget blev vedtaget. For stemte 105 (S, V, M, SF, DD, LA, KF, EL, RV, DF, NB og SP), imod stemte 4 (ALT), hverken for eller imod stemte 0.",1,NULL,13326,1,244600,2023-06-01 12:06:03.677
9274,"Forslaget blev vedtaget. For stemte 107 (S, V, M, SF, DD, LA, KF, EL, RV, DF, ALT, NB og SP), imod stemte 0, hverken for eller imod stemte 0.",1,NULL,13326,1,244665,2023-06-01 12:06:39.063
9275,"Forslaget blev vedtaget. For stemte 109 (S, V, M, SF, DD, LA, KF, EL, RV, DF, ALT, NB og SP), imod stemte 0, hverken for eller imod stemte 0.",1,NULL,13326,1,244639,2023-06-01 12:07:13.293
9276,"Forslaget blev vedtaget. For stemte 97 (S, V, M, SF, DD, LA, RV, DF, ALT, NB og SP), imod stemte 11 (KF og EL), hverken for eller imod stemte 0.",1,NULL,13326,1,245168,2023-06-01 12:07:57.340
9277,"Forslaget blev vedtaget. For stemte 109 (S, V, M, SF, DD, LA, KF, EL, RV, DF, ALT, NB og SP), imod stemte 0, hverken for eller imod stemte 0.",1,NULL,13326,1,245637,2023-06-01 12:08:31.153
9278,"Forslaget blev vedtaget. For stemte 109 (S, V, M, SF, DD, LA, KF, EL, RV, DF, ALT, NB og SP), imod stemte 0, hverken for eller imod stemte 0.",1,NULL,13326,1,245624,2023-06-01 12:09:07.517
9279,"Forslaget blev forkastet. For stemte 42 (SF, LA, KF, EL, RV, DF, ALT og NB), imod stemte 58 (S, V, M og SP), hverken for eller imod stemte 9 (DD).",0,NULL,13326,1,242926,2023-06-01 12:09:55.883
9280,"Forslaget blev forkastet. For stemte 45 (SF, DD, LA, EL, RV, DF, ALT og NB), imod stemte 64 (S, V, M, KF og SP), hverken for eller imod stemte 0.",0,NULL,13326,1,244211,2023-06-01 12:29:04.637
9281,"Forslaget blev forkastet. For stemte 33 (SF, KF, EL, RV, DF, ALT og NB), imod stemte 77 (S, V, M, DD, LA og SP), hverken for eller imod stemte 0.",0,NULL,13326,1,242571,2023-06-01 12:29:44.890
9282,"Forslaget blev forkastet. For stemte 22 (SF, EL, RV og ALT), imod stemte 88 (S, V, M, DD, LA, KF, DF, NB og SP), hverken for eller imod stemte 0.",0,NULL,13326,1,243526,2023-06-01 12:30:24.060
9283,"Forslaget blev forkastet. For stemte 20 (DD, KF, DF og NB), imod stemte 85 (S, V, M, SF, LA, EL, ALT og SP), hverken for eller imod stemte 4 (RV).",0,NULL,13326,1,243861,2023-06-01 12:31:09.797
9284,"Forslaget blev forkastet. For stemte 51 (SF, DD, LA, KF, EL, RV, DF, ALT og NB), imod stemte 58 (S, V, M og SP), hverken for eller imod stemte 0.",0,NULL,13326,1,243976,2023-06-01 12:32:37.427
9285,"Forslaget blev forkastet. For stemte 32 (SF, KF, EL, RV, DF og ALT), imod stemte 77 (S, V, M, DD, LA, NB og SP), hverken for eller imod stemte 0.",0,NULL,13326,1,244191,2023-06-01 12:33:19.877
9286,"Forslaget blev forkastet. For stemte 39 (SF, DD, KF, Jette Gottlieb (EL), Peder Hvelplund (EL), RV, DF, ALT og NB), imod stemte 69 (S, V, M, LA, Trine Pertou Mach (EL), Victoria Velasquez (EL) og SP), hverken for eller imod stemte 0.",0,Ved en fejl stemte Jette Gottlieb (EL) og Peder Hvelplund (EL) for forslaget. Ved en fejl stemte Trine Pertou Mach (EL) og Victoria Velasquez (EL) imod forslaget.,13326,1,244201,2023-06-01 16:04:03.313
9287,"Forslaget blev forkastet. For stemte 14 (DD, DF og NB), imod stemte 95 (S, V, M, SF, LA, KF, EL, RV, ALT og SP), hverken for eller imod stemte 0.",0,NULL,13326,1,244233,2023-06-01 12:34:37.327
9288,"Forslaget blev forkastet. For stemte 26 (DD, LA, DF og ALT), imod stemte 82 (S, V, M, SF, KF, EL, RV og SP), hverken for eller imod stemte 1 (NB).",0,NULL,13326,4,242545,2023-06-01 12:35:40.417
9289,"Forslaget blev forkastet. For stemte 26 (DD, LA, DF og ALT), imod stemte 82 (S, V, M, SF, KF, EL, RV og SP), hverken for eller imod stemte 1 (NB).",0,NULL,13326,4,242545,2023-06-01 12:36:11.273
9290,"Forslaget blev forkastet. For stemte 26 (DD, LA, DF og ALT), imod stemte 82 (S, V, M, SF, KF, EL, RV og SP), hverken for eller imod stemte 1 (NB).",0,NULL,13326,4,242545,2023-06-01 12:36:54.477
9291,"Forslaget blev forkastet. For stemte 26 (DD, LA, DF og ALT), imod stemte 82 (S, V, M, SF, KF, EL, RV og SP), hverken for eller imod stemte 1 (NB).",0,NULL,13326,4,242545,2023-06-01 12:37:17.557
9292,"Forslaget blev forkastet. For stemte 26 (DD, LA, DF og ALT), imod stemte 82 (S, V, M, SF, KF, EL, RV og SP), hverken for eller imod stemte 1 (NB).",0,NULL,13326,4,242545,2023-06-01 12:37:40.337
9293,"Forslaget blev forkastet. For stemte 26 (DD, LA, DF og ALT), imod stemte 82 (S, V, M, SF, KF, EL, RV og SP), hverken for eller imod stemte 1 (NB).",0,NULL,13326,4,242545,2023-06-01 12:38:22.573
9294,"Forslaget blev forkastet. For stemte 26 (DD, LA, DF og ALT), imod stemte 82 (S, V, M, SF, KF, EL, RV og SP), hverken for eller imod stemte 1 (NB).",0,NULL,13326,4,242545,2023-06-01 12:38:45.273
9295,"Forslaget blev forkastet. For stemte 26 (DD, LA, DF og ALT), imod stemte 82 (S, V, M, SF, KF, EL, RV og SP), hverken for eller imod stemte 1 (NB).",0,NULL,13326,4,242545,2023-06-01 12:39:26.887
9296,"Forslaget blev forkastet. For stemte 26 (DD, LA, DF og ALT), imod stemte 82 (S, V, M, SF, KF, EL, RV og SP), hverken for eller imod stemte 1 (NB).",0,NULL,13326,4,242545,2023-06-01 12:39:49.593
9297,"Forslaget blev forkastet. For stemte 26 (DD, LA, DF og ALT), imod stemte 82 (S, V, M, SF, KF, EL, RV og SP), hverken for eller imod stemte 1 (NB).",0,NULL,13326,4,242545,2023-06-01 12:40:22.683
9298,"Forslaget blev forkastet. For stemte 26 (DD, LA, DF og ALT), imod stemte 82 (S, V, M, SF, KF, EL, RV og SP), hverken for eller imod stemte 1 (NB).",0,NULL,13326,4,242545,2023-06-01 12:40:51.110
9299,"Forslaget blev forkastet. For stemte 26 (DD, LA, DF og ALT), imod stemte 82 (S, V, M, SF, KF, EL, RV og SP), hverken for eller imod stemte 1 (NB).",0,NULL,13326,4,242545,2023-06-01 12:41:17.407
9300,"Forslaget blev forkastet. For stemte 26 (DD, LA, DF og ALT), imod stemte 82 (S, V, M, SF, KF, EL, RV og SP), hverken for eller imod stemte 1 (NB).",0,NULL,13326,4,242545,2023-06-01 12:42:00.610
9301,"Forslaget blev vedtaget. For stemte 109 (S, V, M, SF, DD, LA, KF, EL, RV, DF, ALT og NB), imod stemte 0, hverken for eller imod stemte 0.",1,NULL,13327,1,245903,2023-06-02 09:22:27.397
9302,"Forslaget blev vedtaget. For stemte 108 (S, V, M, SF, DD, LA, KF, EL, RV, DF, ALT og NB), imod stemte 0, hverken for eller imod stemte 0.",1,NULL,13327,1,245585,2023-06-02 09:22:29.337
9303,"Forslaget blev vedtaget. For stemte 80 (S, V, M, SF, LA og RV), imod stemte 20 (KF, EL, DF, ALT og NB), hverken for eller imod stemte 8 (DD).",1,NULL,13327,1,245520,2023-06-02 09:22:31.133
9304,"Forslaget blev vedtaget. For stemte 101 (S, V, M, SF, DD, LA, EL, RV, DF og ALT), imod stemte 7 (KF og NB), hverken for eller imod stemte 0.",1,NULL,13327,1,245890,2023-06-02 09:22:32.980
9305,"Forslaget blev vedtaget. For stemte 104 (S, V, M, SF, DD, LA, KF, EL, RV, DF og NB), imod stemte 0, hverken for eller imod stemte 4 (ALT).",1,NULL,13327,1,245877,2023-06-02 09:22:34.883
9306,"Forslaget blev vedtaget. For stemte 108 (S, V, M, SF, DD, LA, KF, EL, RV, DF, ALT og NB), imod stemte 0, hverken for eller imod stemte 0.",1,NULL,13327,1,245864,2023-06-02 09:22:36.663
9307,"Forslaget blev vedtaget. For stemte 102 (S, V, M, SF, DD, LA, KF, EL, RV og DF), imod stemte 4 (ALT), hverken for eller imod stemte 1 (NB).",1,NULL,13327,1,245851,2023-06-02 09:22:38.620
9308,"Forslaget blev vedtaget. For stemte 82 (S, V, M, SF, KF, EL og RV), imod stemte 26 (DD, LA, DF, ALT og NB), hverken for eller imod stemte 0.",1,NULL,13327,1,242547,2023-06-02 09:22:40.397
9309,"Forslaget blev vedtaget. For stemte 82 (S, V, M, SF, KF, EL og RV), imod stemte 26 (DD, LA, DF, ALT og NB), hverken for eller imod stemte 0.",1,NULL,13327,1,242534,2023-06-02 09:22:46.443
9310,"Forslaget blev vedtaget. For stemte 95 (S, V, M, SF, LA, KF, EL, RV og ALT), imod stemte 13 (DD, DF og NB), hverken for eller imod stemte 0.",1,NULL,13327,1,244953,2023-06-02 09:23:45.820
9311,"Forslaget blev vedtaget. For stemte 107 (S, V, M, SF, DD, LA, KF, EL, RV, DF, ALT og NB), imod stemte 0, hverken for eller imod stemte 0.",1,NULL,13327,1,244613,2023-06-02 09:24:25.907
9312,"Forslaget blev vedtaget. For stemte 100 (S, V, M, SF, DD, LA, KF, RV, DF, ALT og NB), imod stemte 5 (EL), hverken for eller imod stemte 0.",1,NULL,13327,1,245319,2023-06-02 09:25:03.297
9313,"Forslaget blev forkastet. For stemte 19 (DD, KF, DF og NB), imod stemte 89 (S, V, M, SF, LA, EL, RV og ALT), hverken for eller imod stemte 0.",0,NULL,13327,4,245572,2023-06-02 09:26:26.903
9314,"Forslaget blev forkastet. For stemte 18 (DD, KF, DF og NB), imod stemte 88 (S, V, M, SF, LA, EL, RV og ALT), hverken for eller imod stemte 0.",0,NULL,13327,4,245572,2023-06-02 09:27:04.167
9315,"Forslaget blev vedtaget. For stemte 87 (S, V, M, SF, LA, EL, RV og ALT), imod stemte 5 (DF og NB), hverken for eller imod stemte 14 (DD, KF).",1,NULL,13327,1,245572,2023-06-02 09:33:41.807
9316,"Forslaget blev forkastet. For stemte 5 (DF og NB), imod stemte 102 (S, V, M, SF, DD, LA, KF, EL, RV og ALT), hverken for eller imod stemte 0.",0,NULL,13327,1,242742,2023-06-02 09:34:22.417
9317,"Forslaget blev forkastet. For stemte 5 (DF og NB), imod stemte 103 (S, V, M, SF, DD, LA, KF, EL, RV og ALT), hverken for eller imod stemte 0.",0,NULL,13327,1,242722,2023-06-02 09:35:01.170
9318,"Forslaget blev forkastet. For stemte 13 (DD, DF og NB), imod stemte 95 (S, V, M, SF, LA, KF, EL, RV og ALT), hverken for eller imod stemte 0.",0,NULL,13327,1,242787,2023-06-02 09:35:44.287
9319,"Forslaget blev forkastet. For stemte 22 (SF, EL, RV og ALT), imod stemte 86 (S, V, M, DD, LA, KF, DF og NB), hverken for eller imod stemte 0.",0,NULL,13327,1,243275,2023-06-02 09:36:20.747
9320,"Forslaget blev forkastet. For stemte 31 (SF, LA, EL, RV og ALT), imod stemte 77 (S, V, M, DD, KF, DF og NB), hverken for eller imod stemte 0.",0,NULL,13327,1,243468,2023-06-02 09:37:01.833
9321,"Forslaget blev forkastet. For stemte 22 (SF, EL, RV og ALT), imod stemte 86 (S, V, M, DD, LA, KF, DF og NB), hverken for eller imod stemte 0.",0,NULL,13327,1,243630,2023-06-02 09:37:45.790
9322,"Forslaget blev forkastet. For stemte 12 (DD og DF), imod stemte 89 (S, V, M, SF, LA, EL, RV og ALT), hverken for eller imod stemte 6 (KF).",0,NULL,13327,1,243247,2023-06-02 09:38:25.000
9323,"Forslaget blev forkastet. For stemte 5 (DF og NB), imod stemte 103 (S, V, M, SF, DD, LA, KF, EL, RV og ALT), hverken for eller imod stemte 0.",0,NULL,13327,1,243262,2023-06-02 09:45:38.433
9324,"Forslaget blev forkastet. For stemte 19 (DD, KF, DF og NB), imod stemte 89 (S, V, M, SF, LA, EL, RV og ALT), hverken for eller imod stemte 0.",0,NULL,13327,1,243322,2023-06-02 09:46:17.357
9325,"Forslaget blev forkastet. For stemte 4 (DF), imod stemte 102 (S, V, M, SF, DD, LA, KF, EL, RV og ALT), hverken for eller imod stemte 1 (NB).",0,NULL,13327,1,243871,2023-06-02 09:46:56.420
9326,"Forslaget blev forkastet. For stemte 19 (DD, KF, DF og NB), imod stemte 88 (S, V, M, SF, LA, EL, RV og ALT), hverken for eller imod stemte 0.",0,NULL,13327,1,244030,2023-06-02 09:47:36.607
9327,"Forslaget blev forkastet. For stemte 13 (DD, DF og NB), imod stemte 88 (S, V, M, SF, LA, EL, RV og ALT), hverken for eller imod stemte 6 (KF).",0,NULL,13327,1,243072,2023-06-02 09:48:29.037
9328,"Forslaget blev forkastet. For stemte 5 (DF og NB), imod stemte 103 (S, V, M, SF, DD, LA, KF, EL, RV og ALT), hverken for eller imod stemte 0.",0,NULL,13327,1,243909,2023-06-02 09:48:49.770
9329,"Forslaget blev forkastet. For stemte 40 (SF, DD, KF, EL, RV, DF, ALT og NB), imod stemte 67 (S, V, M og LA), hverken for eller imod stemte 0.",0,NULL,13327,1,243562,2023-06-02 09:49:29.890
9330,"Forslaget blev forkastet. For stemte 28 (DD, LA, KF, DF og NB), imod stemte 80 (S, V, M, SF, EL, RV og ALT), hverken for eller imod stemte 0.",0,NULL,13327,1,244096,2023-06-02 09:50:06.597
9331,"Forslaget blev forkastet. For stemte 5 (DF og NB), imod stemte 94 (S, V, M, SF, LA, KF, EL, RV og ALT), hverken for eller imod stemte 8 (DD).",0,NULL,13327,1,244086,2023-06-02 09:50:40.837
9332,"Forslaget blev forkastet. For stemte 10 (DD, Pia Kjærsgaard (DF) og NB), imod stemte 98 (S, V, M, SF, LA, KF, EL, RV, DF og ALT), hverken for eller imod stemte 0.",0,NULL,13327,1,243506,2023-06-02 09:51:21.317
9333,"Forslaget blev forkastet. For stemte 37 (SF, LA, KF, EL, RV og ALT), imod stemte 71 (S, V, M, DD, DF og NB), hverken for eller imod stemte 0.",0,NULL,13327,1,241496,2023-06-02 09:52:01.287
9334,"Forslaget blev forkastet. For stemte 18 (SF, EL og ALT), imod stemte 86 (S, V, M, DD, LA, KF, DF og NB), hverken for eller imod stemte 4 (RV).",0,NULL,13327,1,244160,2023-06-02 09:52:37.333
9335,"Forslaget blev forkastet. For stemte 28 (DD, LA, KF, DF og NB), imod stemte 80 (S, V, M, SF, EL, RV og ALT), hverken for eller imod stemte 0.",0,NULL,13327,1,243516,2023-06-02 09:53:16.863
9336,"Forslaget blev forkastet. For stemte 39 (DD, LA, KF, EL, RV, DF, ALT og NB), imod stemte 67 (S, V, M og SF), hverken for eller imod stemte 0.",0,NULL,13327,1,243965,2023-06-02 09:53:55.257
9337,"Forslaget blev forkastet. For stemte 31 (SF, LA, EL, RV, ALT og NB), imod stemte 76 (S, V, M, DD, KF og DF), hverken for eller imod stemte 0.",0,NULL,13327,1,244171,2023-06-02 09:54:37.717
9338,"Forslaget blev forkastet. For stemte 13 (DD, DF og NB), imod stemte 95 (S, V, M, SF, LA, KF, EL, RV og ALT), hverken for eller imod stemte 0.",0,NULL,13327,1,242634,2023-06-02 09:55:15.667
9339,"Forslaget blev forkastet. For stemte 41 (SF, DD, KF, EL, RV, DF, ALT og NB), imod stemte 66 (S, V, M og LA), hverken for eller imod stemte 0.",0,NULL,13327,1,244122,2023-06-02 09:56:07.807
9340,"Forslaget blev forkastet. For stemte 41 (SF, DD, KF, EL, RV, DF, ALT og NB), imod stemte 66 (S, V, M og LA), hverken for eller imod stemte 0.",0,NULL,13327,1,244136,2023-06-02 09:56:56.727
9341,"Forslaget blev forkastet. For stemte 49 (SF, DD, LA, KF, EL, RV, DF, ALT og NB), imod stemte 59 (S, V, M og Niels Flemming Hansen (KF)), hverken for eller imod stemte 0.",0,Ved en fejl stemte Niels Flemming Hansen (KF) imod forslaget.,13327,1,243933,2023-06-02 11:54:51.190
9342,"Forslaget blev forkastet. For stemte 18 (SF, EL og ALT), imod stemte 90 (S, V, M, DD, LA, KF, RV, DF og NB), hverken for eller imod stemte 0.",0,NULL,13327,1,243943,2023-06-02 10:00:24.420
9343,"Forslaget blev forkastet. For stemte 21 (SF, EL, RV og ALT), imod stemte 86 (S, V, M, DD, LA, KF, DF og NB), hverken for eller imod stemte 0.",0,NULL,13327,1,243953,2023-06-02 10:00:58.723
9344,"Forslaget blev forkastet. For stemte 36 (SF, DD, LA, KF, DF og NB), imod stemte 68 (S, V, M, Steffen Larsen (LA), EL og ALT), hverken for eller imod stemte 4 (RV).",0,NULL,13327,1,241591,2023-06-02 10:01:52.690
9345,"Forslaget blev forkastet. For stemte 4 (DF), imod stemte 104 (S, V, M, SF, DD, LA, KF, EL, RV, ALT og NB), hverken for eller imod stemte 0.",0,NULL,13327,1,243188,2023-06-02 10:02:30.933
9346,"Forslaget blev forkastet. For stemte 42 (Jan E. Jørgensen (V), SF, LA, KF, EL, RV, DF, ALT og NB), imod stemte 57 (S, V og M), hverken for eller imod stemte 8 (DD).",0,NULL,13327,1,243496,2023-06-02 10:03:06.857
9347,"Forslaget blev forkastet. For stemte 36 (DD, LA, KF, RV, DF, ALT og NB), imod stemte 67 (S, V, M og SF), hverken for eller imod stemte 5 (EL).",0,NULL,13327,1,244243,2023-06-02 10:14:52.870
9348,"Forslaget blev forkastet. For stemte 29 (SF, DD, EL, DF og ALT), imod stemte 65 (S, V, M, KF og NB), hverken for eller imod stemte 13 (LA, RV).",0,NULL,13327,1,245449,2023-06-02 10:15:30.920
9349,"Forslaget blev forkastet. For stemte 26 (DD, LA, DF, ALT og NB), imod stemte 82 (S, V, M, SF, KF, EL og RV), hverken for eller imod stemte 0.",0,NULL,13327,1,243409,2023-06-02 10:16:16.847
9350,"Forslaget blev forkastet. For stemte 32 (SF, LA, EL, RV, ALT og NB), imod stemte 76 (S, V, M, DD, KF og DF), hverken for eller imod stemte 0.",0,NULL,13327,1,243419,2023-06-02 10:16:55.043
9351,"Forslaget blev forkastet. For stemte 26 (DD, LA, DF, ALT og NB), imod stemte 82 (S, V, M, SF, KF, EL og RV), hverken for eller imod stemte 0.",0,NULL,13327,1,243987,2023-06-02 10:17:35.473
9352,"Forslaget blev forkastet. For stemte 46 (SF, DD, LA, KF, EL, RV, ALT og NB), imod stemte 61 (S, V, M og DF), hverken for eller imod stemte 0.",0,NULL,13327,1,246308,2023-06-02 10:26:06.333
9353,"Forslaget blev vedtaget. For stemte 57 (S, V og M), imod stemte 50 (SF, DD, LA, KF, EL, RV, DF, ALT og NB), hverken for eller imod stemte 0.",1,,13327,3,246654,2023-06-02 12:45:21.133
9354,"Forslaget blev vedtaget. For stemte 58 (S, V og M), imod stemte 42 (SF, LA, KF, EL, RV, DF, ALT og NB), hverken for eller imod stemte 8 (DD).",1,,13327,3,246620,2023-06-02 12:45:23.527
9355,"Forslaget blev vedtaget. For stemte 80 (S, V, M, SF, EL, RV og ALT), imod stemte 28 (DD, LA, KF, DF og NB), hverken for eller imod stemte 0.",1,,13327,3,246658,2023-06-02 12:45:25.740
9356,"Forslaget blev vedtaget. For stemte 87 (S, V, M, SF, DD, EL, DF, ALT og NB), imod stemte 20 (Søren Espersen (DD), LA, KF og RV), hverken for eller imod stemte 0.",1,Ved en fejl stemte Søren Espersen (DD) imod forslaget.,13327,3,246643,2023-06-02 12:45:28.307
9357,"Forslaget blev vedtaget. For stemte 58 (S, V, M, SIU, SP og Jon Stephensen (UFG)), imod stemte 52 (SF, DD, LA, KF, EL, RV, DF, ALT, NB og Lars Boje Mathiesen (UFG)), hverken for eller imod stemte 0.",1,NULL,13689,3,248401,2023-10-06 01:43:11.803
9358,"Forslaget blev vedtaget. For stemte 101 (S, V, M, SF, DD, LA, KF, EL, RV, ALT og UFG), imod stemte 0, hverken for eller imod stemte 4 (DF, NB).",1,NULL,13699,1,248920,2023-11-07 14:51:19.470
9359,"Forslaget blev forkastet. For stemte 21 (SF, EL, RV og ALT), imod stemte 86 (S, V, M, DD, LA, KF, DF, NB og UFG), hverken for eller imod stemte 0.",0,NULL,13707,4,247976,2023-11-16 10:12:04.167
9360,"Forslaget blev vedtaget. For stemte 57 (S, V, M og Jon Stephensen (UFG)), imod stemte 51 (SF, DD, LA, KF, EL, RV, DF, ALT, NB og Lars Boje Mathiesen (UFG)), hverken for eller imod stemte 0.",1,,13707,3,249724,2023-11-16 13:00:15.280
9361,"Forslaget blev vedtaget. For stemte 108 (S, V, SF, M, DD, LA, KF, EL, RV, DF, ALT, NB og Jon Stephensen (UFG)), imod stemte 0, hverken for eller imod stemte 1 (Lars Boje Mathiesen (UFG)).",1,NULL,13708,1,248147,2023-11-21 13:06:37.783
